pdb,ligand_file,chembl_id,tanimoto_index
2c3i,3bgz_ligand_similar_161,CHEMBL524662,0.625
2c3i,2c3i_ligand_similar_76,CHEMBL496538,0.775148
2c3i,5dwr_ligand_similar_27,CHEMBL3651928,0.946108
2c3i,2c3i_ligand_similar_339,CHEMBL548916,0.680412
2c3i,3bgz_ligand_similar_303,CHEMBL160690,0.601695
2c3i,2c3i_ligand_similar_189,CHEMBL1669326,0.73
2c3i,3bgz_ligand_similar_187,CHEMBL1934191,0.619048
2c3i,2c3i_ligand_similar_480,CHEMBL3234060,0.613636
2c3i,4k18_ligand_similar_51,CHEMBL1717311,0.630208
2c3i,2c3i_ligand_similar_270,CHEMBL1669336,0.708738
2c3i,2c3i_ligand_similar_281,CHEMBL1669335,0.705314
2c3i,5dwr_ligand_similar_103,CHEMBL3651917,0.887574
2c3i,5dwr_ligand_similar_104,CHEMBL3651915,0.887574
2c3i,5dwr_ligand_similar_22,CHEMBL3651910,0.951807
2c3i,2c3i_ligand_similar_311,CHEMBL1669339,0.695238
2c3i,2c3i_ligand_similar_482,CHEMBL2436451,0.613065
2c3i,2c3i_ligand_similar_495,CHEMBL3234072,0.608696
2c3i,2c3i_ligand_similar_488,CHEMBL3234079,0.611399
2c3i,3bgz_ligand_similar_248,CHEMBL500674,0.608696
2c3i,5dwr_ligand_similar_312,CHEMBL3651909,0.613065
2c3i,5dwr_ligand_similar_41,CHEMBL3651905,0.934132
2c3i,2c3i_ligand_similar_426,CHEMBL3728782,0.637681
2c3i,2c3i_ligand_similar_95,CHEMBL496330,0.767045
2c3i,2c3i_ligand_similar_156,CHEMBL496336,0.740541
2c3i,2c3i_ligand_similar_108,CHEMBL4064988,0.763736
2c3i,2c3i_ligand_similar_84,CHEMBL496329,0.770115
2c3i,3bgz_ligand_similar_279,CHEMBL147487,0.605505
2c3i,2c3i_ligand_similar_147,CHEMBL3728554,0.743169
2c3i,2c3i_ligand_similar_252,CHEMBL1807608,0.712195
2c3i,2c3i_ligand_similar_168,CHEMBL1807607,0.737374
2c3i,2c3i_ligand_similar_493,CHEMBL1952145,0.609195
2c3i,2c3i_ligand_similar_42,CHEMBL1807603,0.797814
2c3i,2c3i_ligand_similar_20,CHEMBL1807605,0.825137
2c3i,2c3i_ligand_similar_449,CHEMBL3988765,0.624413
2c3i,5dwr_ligand_similar_157,CHEMBL3687494,0.858696
2c3i,5dwr_ligand_similar_213,CHEMBL3691983,0.786458
2c3i,2c3i_ligand_similar_349,CHEMBL1807619,0.67757
2c3i,2c3i_ligand_similar_274,CHEMBL3730092,0.708108
2c3i,2c3i_ligand_similar_447,CHEMBL268006,0.625698
2c3i,5dwr_ligand_similar_245,CHEMBL3691980,0.75
2c3i,2c3i_ligand_similar_232,CHEMBL1222992,0.718593
2c3i,2c3i_ligand_similar_92,CHEMBL1222990,0.768421
2c3i,2c3i_ligand_similar_335,CHEMBL1807617,0.680751
2c3i,3jya_ligand_similar_2,CHEMBL582966,0.816514
2c3i,5dwr_ligand_similar_247,CHEMBL3691970,0.748815
2c3i,5dwr_ligand_similar_146,CHEMBL3691973,0.863388
2c3i,5dwr_ligand_similar_204,CHEMBL3687484,0.80203
2c3i,5dwr_ligand_similar_201,CHEMBL3691976,0.806122
2c3i,5dwr_ligand_similar_262,CHEMBL3687480,0.701571
2c3i,2c3i_ligand_similar_233,CHEMBL1222788,0.718593
2c3i,3bgz_ligand_similar_164,CHEMBL491505,0.625
2c3i,5dwr_ligand_similar_286,CHEMBL3792552,0.652406
2c3i,2c3i_ligand_similar_472,CHEMBL441218,0.617143
2c3i,3bgz_ligand_similar_155,CHEMBL3094510,0.62766
2c3i,3bgz_ligand_similar_110,CHEMBL434708,0.640777
2c3i,2c3i_ligand_similar_61,CHEMBL4105084,0.781609
2c3i,4k18_ligand_similar_53,CHEMBL1704625,0.627778
2c3i,3bgz_ligand_similar_251,CHEMBL71181,0.608247
2c3i,2c3i_ligand_similar_114,CHEMBL529391,0.763158
2c3i,2c3i_ligand_similar_316,CHEMBL1875576,0.691429
2c3i,5dwr_ligand_similar_187,CHEMBL3691947,0.822917
2c3i,3jya_ligand_similar_5,CHEMBL572743,0.706349
2c3i,3jya_ligand_similar_4,CHEMBL572745,0.729508
2c3i,5dwr_ligand_similar_150,CHEMBL3687455,0.863388
2c3i,5dwr_ligand_similar_175,CHEMBL3687451,0.84492
2c3i,3bgz_ligand_similar_194,CHEMBL1569842,0.617391
2c3i,5dwr_ligand_similar_71,CHEMBL3691934,0.913295
2c3i,2c3i_ligand_similar_236,CHEMBL1222708,0.717277
2c3i,5dwr_ligand_similar_67,CHEMBL3691936,0.913295
2c3i,5dwr_ligand_similar_123,CHEMBL3687447,0.882682
2c3i,5dwr_ligand_similar_219,CHEMBL3691937,0.778325
2c3i,5dwr_ligand_similar_69,CHEMBL3687443,0.913295
2c3i,5dwr_ligand_similar_116,CHEMBL3687444,0.882682
2c3i,3bgz_ligand_similar_172,CHEMBL2144178,0.62069
2c3i,3bgz_ligand_similar_239,CHEMBL39448,0.609524
2c3i,5dwr_ligand_similar_195,CHEMBL3691933,0.810256
2c3i,4k18_ligand_similar_19,CHEMBL1552414,0.663415
2c3i,2c3i_ligand_similar_142,CHEMBL1952327,0.745856
2c3i,3bgz_ligand_similar_222,CHEMBL66802,0.612245
2c3i,5dwr_ligand_similar_217,CHEMBL3691967,0.782178
2c3i,5dwr_ligand_similar_198,CHEMBL3691968,0.810256
2c3i,5dwr_ligand_similar_228,CHEMBL3691969,0.763285
2c3i,5dwr_ligand_similar_101,CHEMBL3687470,0.88764
2c3i,3bgz_ligand_similar_298,CHEMBL3747584,0.601852
2c3i,5dwr_ligand_similar_142,CHEMBL3691964,0.863388
2c3i,5dwr_ligand_similar_179,CHEMBL3691965,0.835979
2c3i,2c3i_ligand_similar_460,CHEMBL3988949,0.622549
2c3i,5dwr_ligand_similar_208,CHEMBL3691956,0.79
2c3i,5dwr_ligand_similar_272,CHEMBL3687467,0.675258
2c3i,5dwr_ligand_similar_299,CHEMBL3691958,0.625592
2c3i,5dwr_ligand_similar_148,CHEMBL3687463,0.863388
2c3i,2c3i_ligand_similar_398,CHEMBL601590,0.653465
2c3i,3jya_ligand_similar_25,CHEMBL572513,0.626761
2c3i,5dwr_ligand_similar_315,CHEMBL3687466,0.608295
2c3i,5dwr_ligand_similar_260,CHEMBL3687461,0.716578
2c3i,5dwr_ligand_similar_236,CHEMBL3691955,0.755981
2c3i,3bgz_ligand_similar_144,CHEMBL1393296,0.63
2c3i,5dwr_ligand_similar_159,CHEMBL3687414,0.858696
2c3i,2c3i_ligand_similar_355,CHEMBL2393016,0.675258
2c3i,2c3i_ligand_similar_29,CHEMBL1223206,0.815642
2c3i,2c3i_ligand_similar_28,CHEMBL1223203,0.815642
2c3i,4k18_ligand_similar_36,CHEMBL1338421,0.643564
2c3i,2c3i_ligand_similar_211,CHEMBL3918006,0.723958
2c3i,3bgz_ligand_similar_50,CHEMBL1982617,0.68932
2c3i,5dwr_ligand_similar_283,CHEMBL3105021,0.655
2c3i,5dwr_ligand_similar_96,CHEMBL3687434,0.88764
2c3i,2c3i_ligand_similar_390,CHEMBL2235672,0.656863
2c3i,5dwr_ligand_similar_269,CHEMBL3687430,0.682292
2c3i,5dwr_ligand_similar_278,CHEMBL3687433,0.664975
2c3i,2c3i_ligand_similar_303,CHEMBL2235670,0.697917
2c3i,5dwr_ligand_similar_168,CHEMBL3691922,0.849462
2c3i,2c3i_ligand_similar_385,CHEMBL3582442,0.660377
2c3i,5dwr_ligand_similar_98,CHEMBL3687423,0.88764
2c3i,2c3i_ligand_similar_268,CHEMBL3582439,0.70936
2c3i,5dwr_ligand_similar_87,CHEMBL3687425,0.897727
2c3i,5dwr_ligand_similar_250,CHEMBL3691914,0.741784
2c3i,2c3i_ligand_similar_175,CHEMBL3582438,0.733333
2c3i,3bgz_ligand_similar_257,CHEMBL1590238,0.607477
2c3i,2c3i_ligand_similar_350,CHEMBL3582433,0.676923
2c3i,2c3i_ligand_similar_153,CHEMBL3582432,0.740933
2c3i,2c3i_ligand_similar_351,CHEMBL3582435,0.676617
2c3i,5dwr_ligand_similar_141,CHEMBL3687421,0.868132
2c3i,2c3i_ligand_similar_218,CHEMBL3582434,0.722222
2c3i,3bgz_ligand_similar_98,CHEMBL1607352,0.647059
2c3i,2c3i_ligand_similar_150,CHEMBL3582431,0.741573
2c3i,2c3i_ligand_similar_276,CHEMBL1222565,0.707921
2c3i,2c3i_ligand_similar_199,CHEMBL3965204,0.727749
2c3i,2c3i_ligand_similar_437,CHEMBL14316,0.632768
2c3i,4k18_ligand_similar_33,CHEMBL1723310,0.645714
2c3i,2c3i_ligand_similar_249,CHEMBL1222789,0.713542
2c3i,4k18_ligand_similar_56,CHEMBL1548552,0.623188
2c3i,3bgz_ligand_similar_133,CHEMBL328148,0.634615
2c3i,5dwr_ligand_similar_285,CHEMBL3792742,0.653846
2c3i,3bgz_ligand_similar_38,CHEMBL3793830,0.701031
2c3i,3bgz_ligand_similar_296,CHEMBL433267,0.602041
2c3i,3bgz_ligand_similar_114,CHEMBL480428,0.639175
2c3i,2c3i_ligand_similar_6,CHEMBL3733342,0.854545
2c3i,3bgz_ligand_similar_106,CHEMBL1583749,0.642202
2c3i,3bgz_ligand_similar_142,CHEMBL2316890,0.63
2c3i,3bgz_ligand_similar_47,CHEMBL3806263,0.693182
2c3i,3bgz_ligand_similar_232,CHEMBL1411644,0.610526
2c3i,3bgz_ligand_similar_261,CHEMBL249184,0.607477
2c3i,2c3i_ligand_similar_246,CHEMBL2380697,0.715026
2c3i,4k18_ligand_similar_13,CHEMBL241227,0.675
2c3i,2c3i_ligand_similar_402,CHEMBL2380699,0.650794
2c3i,2c3i_ligand_similar_235,CHEMBL2380693,0.717277
2c3i,2c3i_ligand_similar_261,CHEMBL2380695,0.71134
2c3i,2c3i_ligand_similar_494,CHEMBL451964,0.609195
2c3i,3bgz_ligand_similar_158,CHEMBL174540,0.627451
2c3i,3bgz_ligand_similar_169,CHEMBL91494,0.622642
2c3i,2c3i_ligand_similar_118,CHEMBL4067477,0.762431
2c3i,2c3i_ligand_similar_466,CHEMBL494222,0.618785
2c3i,3bgz_ligand_similar_24,CHEMBL525250,0.72549
2c3i,3bgz_ligand_similar_52,CHEMBL1916624,0.686275
2c3i,2c3i_ligand_similar_269,CHEMBL3961500,0.709184
2c3i,3bgz_ligand_similar_129,CHEMBL1491590,0.635514
2c3i,2c3i_ligand_similar_135,CHEMBL1223139,0.747423
2c3i,2c3i_ligand_similar_485,CHEMBL3732737,0.612022
2c3i,2c3i_ligand_similar_191,CHEMBL3959607,0.72973
2c3i,3bgz_ligand_similar_82,CHEMBL207501,0.659091
2c3i,2c3i_ligand_similar_5,CHEMBL4071322,0.862069
2c3i,4k18_ligand_similar_18,CHEMBL1735963,0.664804
2c3i,2c3i_ligand_similar_503,CHEMBL3729353,0.605128
2c3i,2c3i_ligand_similar_242,CHEMBL2380689,0.716495
2c3i,2c3i_ligand_similar_93,CHEMBL3730100,0.768362
2c3i,2c3i_ligand_similar_57,CHEMBL3732534,0.784884
2c3i,3bgz_ligand_similar_108,CHEMBL197899,0.641304
2c3i,2c3i_ligand_similar_51,CHEMBL3914508,0.787709
2c3i,2c3i_ligand_similar_182,CHEMBL2380680,0.732984
2c3i,2c3i_ligand_similar_141,CHEMBL2380681,0.745946
2c3i,3bgz_ligand_similar_176,CHEMBL1910904,0.62037
2c3i,2c3i_ligand_similar_149,CHEMBL1240590,0.742515
2c3i,3bgz_ligand_similar_112,CHEMBL1916444,0.640625
2c3i,2c3i_ligand_similar_192,CHEMBL579737,0.72973
2c3i,3bgz_ligand_similar_121,CHEMBL502554,0.636364
2c3i,3bgz_ligand_similar_64,CHEMBL502556,0.675926
2c3i,3bgz_ligand_similar_8,CHEMBL1916443,0.796117
2c3i,2c3i_ligand_similar_213,CHEMBL3895053,0.723958
2c3i,2c3i_ligand_similar_446,CHEMBL3939632,0.626168
2c3i,2c3i_ligand_similar_376,CHEMBL4092047,0.664975
2c3i,3bgz_ligand_similar_282,CHEMBL3133282,0.604167
2c3i,2c3i_ligand_similar_58,CHEMBL3730927,0.78453
2c3i,3bgz_ligand_similar_87,CHEMBL1389248,0.653465
2c3i,3bgz_ligand_similar_252,CHEMBL314503,0.607843
2c3i,2c3i_ligand_similar_22,CHEMBL3953965,0.822857
2c3i,2c3i_ligand_similar_453,CHEMBL3814733,0.62381
2c3i,5dwr_ligand_similar_291,CHEMBL3103868,0.636842
2c3i,5dwr_ligand_similar_297,CHEMBL3103867,0.626316
2c3i,2c3i_ligand_similar_318,CHEMBL200527,0.691099
2c3i,2c3i_ligand_similar_115,CHEMBL1222929,0.763158
2c3i,2c3i_ligand_similar_439,CHEMBL4070065,0.631285
2c3i,3bgz_ligand_similar_122,CHEMBL524304,0.636364
2c3i,2c3i_ligand_similar_23,CHEMBL3943090,0.819209
2c3i,5dwr_ligand_similar_322,CHEMBL3676289,0.601852
2c3i,4k18_ligand_similar_23,CHEMBL1717225,0.653179
2c3i,5dwr_ligand_similar_321,CHEMBL3676293,0.601852
2c3i,3bgz_ligand_similar_15,CHEMBL1916436,0.765306
2c3i,2c3i_ligand_similar_360,CHEMBL4075509,0.673797
2c3i,3bgz_ligand_similar_88,CHEMBL1916438,0.652174
2c3i,3bgz_ligand_similar_146,CHEMBL275225,0.63
2c3i,5dwr_ligand_similar_231,CHEMBL3652029,0.762626
2c3i,3bgz_ligand_similar_266,CHEMBL3954861,0.606383
2c3i,3bgz_ligand_similar_127,CHEMBL88538,0.636364
2c3i,3bgz_ligand_similar_174,CHEMBL1288011,0.62069
2c3i,2c3i_ligand_similar_193,CHEMBL1222635,0.729592
2c3i,3bgz_ligand_similar_246,CHEMBL499349,0.608696
2c3i,2c3i_ligand_similar_323,CHEMBL4084364,0.68617
2c3i,3bgz_ligand_similar_259,CHEMBL157529,0.607477
2c3i,3bgz_ligand_similar_288,CHEMBL314219,0.603774
2c3i,3bgz_ligand_similar_54,CHEMBL245234,0.685393
2c3i,2c3i_ligand_similar_12,CHEMBL497365,0.829412
2c3i,4k18_ligand_similar_55,CHEMBL2171884,0.623596
2c3i,4k18_ligand_similar_22,CHEMBL2171881,0.658163
2c3i,3bgz_ligand_similar_283,CHEMBL3125346,0.603774
2c3i,4k18_ligand_similar_52,CHEMBL2171890,0.628019
2c3i,5dwr_ligand_similar_265,CHEMBL3652000,0.694118
2c3i,5dwr_ligand_similar_226,CHEMBL3652001,0.765625
2c3i,5dwr_ligand_similar_181,CHEMBL3652003,0.827778
2c3i,3bgz_ligand_similar_274,CHEMBL1368567,0.605769
2c3i,5dwr_ligand_similar_284,CHEMBL3652008,0.654822
2c3i,3bgz_ligand_similar_16,CHEMBL4099427,0.761364
2c3i,3bgz_ligand_similar_198,CHEMBL3718014,0.614679
2c3i,2c3i_ligand_similar_208,CHEMBL3422103,0.724138
2c3i,3bgz_ligand_similar_70,CHEMBL2262921,0.666667
2c3i,3bgz_ligand_similar_25,CHEMBL2262923,0.725275
2c3i,3bgz_ligand_similar_197,CHEMBL597902,0.614754
2c3i,5dwr_ligand_similar_292,CHEMBL3652013,0.636364
2c3i,5dwr_ligand_similar_66,CHEMBL3652017,0.913295
2c3i,5dwr_ligand_similar_48,CHEMBL3652019,0.929412
2c3i,3jya_ligand_similar_14,CHEMBL573956,0.640288
2c3i,2c3i_ligand_similar_196,CHEMBL1222851,0.728723
2c3i,2c3i_ligand_similar_221,CHEMBL3936197,0.720207
2c3i,2c3i_ligand_similar_267,CHEMBL1222852,0.709845
2c3i,2c3i_ligand_similar_296,CHEMBL3735482,0.7
2c3i,4k18_ligand_similar_24,CHEMBL1591401,0.651515
2c3i,5dwr_ligand_similar_26,CHEMBL3652022,0.946108
2c3i,5dwr_ligand_similar_47,CHEMBL3652024,0.929412
2c3i,3bgz_ligand_similar_236,CHEMBL1593829,0.576577
2c3i,2c3i_ligand_similar_444,CHEMBL3264063,0.628713
2c3i,2c3i_ligand_similar_454,CHEMBL3264062,0.623762
2c3i,2c3i_ligand_similar_401,CHEMBL3264066,0.650943
2c3i,3bgz_ligand_similar_171,CHEMBL4089442,0.621053
2c3i,5dwr_ligand_similar_251,CHEMBL3687527,0.741784
2c3i,3bgz_ligand_similar_209,CHEMBL1559952,0.613208
2c3i,5dwr_ligand_similar_211,CHEMBL3687532,0.79
2c3i,2c3i_ligand_similar_396,CHEMBL3264058,0.654255
2c3i,5dwr_ligand_similar_267,CHEMBL3793927,0.6875
2c3i,2c3i_ligand_similar_468,CHEMBL3264056,0.61809
2c3i,5dwr_ligand_similar_210,CHEMBL3687516,0.79
2c3i,2c3i_ligand_similar_180,CHEMBL1222474,0.733333
2c3i,5dwr_ligand_similar_190,CHEMBL3687522,0.818653
2c3i,5dwr_ligand_similar_140,CHEMBL3687524,0.868132
2c3i,5dwr_ligand_similar_225,CHEMBL3687521,0.769231
2c3i,2c3i_ligand_similar_481,CHEMBL14248,0.613636
2c3i,2c3i_ligand_similar_32,CHEMBL523925,0.812865
2c3i,2c3i_ligand_similar_319,CHEMBL3264087,0.689655
2c3i,2c3i_ligand_similar_388,CHEMBL3735836,0.658416
2c3i,4k18_ligand_similar_7,CHEMBL1721005,0.687861
2c3i,2c3i_ligand_similar_81,CHEMBL3905035,0.772222
2c3i,2c3i_ligand_similar_320,CHEMBL3264082,0.687805
2c3i,2c3i_ligand_similar_207,CHEMBL3732319,0.724324
2c3i,2c3i_ligand_similar_373,CHEMBL4115168,0.665116
2c3i,2c3i_ligand_similar_432,CHEMBL3729399,0.634409
2c3i,2c3i_ligand_similar_435,CHEMBL3915070,0.633929
2c3i,3bgz_ligand_similar_179,CHEMBL3251185,0.62
2c3i,2c3i_ligand_similar_479,CHEMBL3989302,0.613636
2c3i,5dwr_ligand_similar_82,CHEMBL3687512,0.902857
2c3i,5dwr_ligand_similar_170,CHEMBL3687510,0.849462
2c3i,3bgz_ligand_similar_240,CHEMBL3715811,0.609091
2c3i,2c3i_ligand_similar_148,CHEMBL1243375,0.742857
2c3i,2c3i_ligand_similar_134,CHEMBL1243376,0.748571
2c3i,3bgz_ligand_similar_132,CHEMBL374590,0.635514
2c3i,5dwr_ligand_similar_117,CHEMBL3687501,0.882682
2c3i,5dwr_ligand_similar_183,CHEMBL3687503,0.827225
2hb1,1bzc_ligand_similar_77,CHEMBL1414351,0.631579
2hb1,1bzc_ligand_similar_131,CHEMBL58207,0.618557
2hb1,2qbq_ligand_similar_52,CHEMBL213662,0.647368
2hb1,1bzc_ligand_similar_85,CHEMBL2140313,0.63
2hb1,1bzc_ligand_similar_135,CHEMBL2355821,0.617021
2hb1,2qbp_ligand_similar_42,CHEMBL243510,0.632035
2hb1,1bzc_ligand_similar_41,CHEMBL1431807,0.644444
2hb1,1bzc_ligand_similar_158,CHEMBL1076136,0.613208
2hb1,1bzc_ligand_similar_53,CHEMBL458345,0.638298
2hb1,1bzc_ligand_similar_156,CHEMBL363655,0.613861
2hb1,2qbq_ligand_similar_37,CHEMBL212335,0.686486
2hb1,2qbp_ligand_similar_32,CHEMBL230325,0.676471
2hb1,1bzc_ligand_similar_58,CHEMBL3942638,0.635417
2hb1,1bzc_ligand_similar_19,CHEMBL124832,0.666667
2hb1,1bzc_ligand_similar_43,CHEMBL428932,0.642857
2hb1,2qbp_ligand_similar_31,CHEMBL243509,0.686364
2hb1,2qbp_ligand_similar_41,CHEMBL243508,0.633803
2hb1,2qbp_ligand_similar_21,CHEMBL429105,0.734783
2hb1,1bzc_ligand_similar_202,CHEMBL1741905,0.606061
2hb1,1bzc_ligand_similar_68,CHEMBL131256,0.632075
2hb1,1bzc_ligand_similar_29,CHEMBL127551,0.656566
2hb1,1bzc_ligand_similar_25,CHEMBL1414001,0.656566
2hb1,2qbp_ligand_similar_6,CHEMBL390244,0.856502
2hb1,1bzc_ligand_similar_121,CHEMBL4095157,0.62
2hb1,1bzc_ligand_similar_184,CHEMBL2356461,0.608696
2hb1,2qbq_ligand_similar_50,CHEMBL214502,0.650794
2hb1,1bzc_ligand_similar_108,CHEMBL1704164,0.623656
2hb1,1bzc_ligand_similar_194,CHEMBL139770,0.607843
2hb1,1bzc_ligand_similar_136,CHEMBL4062588,0.616162
2hb1,1bzc_ligand_similar_91,CHEMBL551333,0.63
2hb1,1bzc_ligand_similar_123,CHEMBL2372965,0.62
2hb1,1bzc_ligand_similar_228,CHEMBL188259,0.601942
2hb1,1bzc_ligand_similar_167,CHEMBL440157,0.612245
2hb1,1bzc_ligand_similar_35,CHEMBL3468278,0.652632
2hb1,1bzc_ligand_similar_233,CHEMBL505081,0.601852
2hb1,2qbp_ligand_similar_29,CHEMBL396555,0.704641
2hb1,2qbp_ligand_similar_47,CHEMBL212232,0.60177
2hb1,1bzc_ligand_similar_88,CHEMBL564654,0.63
2hb1,2qbp_ligand_similar_26,CHEMBL243732,0.712329
2hb1,1bzc_ligand_similar_110,CHEMBL266972,0.622642
2hb1,2qbp_ligand_similar_33,CHEMBL243731,0.666667
2hb1,2qbp_ligand_similar_43,CHEMBL243730,0.620087
2hb1,2qbp_ligand_similar_19,CHEMBL396554,0.742081
2hb1,1bzc_ligand_similar_8,CHEMBL2086600,0.694737
2hb1,1bzc_ligand_similar_154,CHEMBL2086602,0.613861
2hb1,2qbq_ligand_similar_55,CHEMBL230543,0.642857
2hb1,1bzc_ligand_similar_23,CHEMBL2086601,0.659574
2hb1,1bzc_ligand_similar_146,CHEMBL1079663,0.615385
2hb1,1bzc_ligand_similar_4,CHEMBL1076154,0.704545
2hb1,1bzc_ligand_similar_152,CHEMBL3985356,0.613861
2hb1,1bzc_ligand_similar_190,CHEMBL365969,0.607843
2hb1,1bzc_ligand_similar_22,CHEMBL1348302,0.663043
2hb1,1bzc_ligand_similar_37,CHEMBL141871,0.652632
2hb1,1bzc_ligand_similar_175,CHEMBL125703,0.611111
2hb1,1bzc_ligand_similar_217,CHEMBL298136,0.603774
2hb1,1bzc_ligand_similar_3,CHEMBL81571,0.719626
2hb1,2qbq_ligand_similar_16,CHEMBL400023,0.732673
2hb1,2qbq_ligand_similar_20,CHEMBL400022,0.727723
2hb1,1bzc_ligand_similar_129,CHEMBL1537986,0.618557
2hb1,1bzc_ligand_similar_40,CHEMBL2218262,0.645161
2hb1,1bzc_ligand_similar_55,CHEMBL1595770,0.637363
2hb1,2qbp_ligand_similar_34,CHEMBL397415,0.665289
2hb1,1bzc_ligand_similar_36,CHEMBL187934,0.652632
2hb1,1bzc_ligand_similar_9,CHEMBL1189721,0.691489
2hb1,1bzc_ligand_similar_177,CHEMBL96012,0.611111
2hb1,1bzc_ligand_similar_173,CHEMBL125829,0.611111
2hb1,1bzc_ligand_similar_74,CHEMBL130061,0.632075
2hb1,2qbp_ligand_similar_37,CHEMBL387614,0.654472
2hb1,1bzc_ligand_similar_111,CHEMBL421758,0.622642
2hb1,1bzc_ligand_similar_199,CHEMBL3962265,0.606061
2hb1,1bzc_ligand_similar_170,CHEMBL338929,0.611111
2hb1,1bzc_ligand_similar_209,CHEMBL2367962,0.604167
2hb1,2qbp_ligand_similar_18,CHEMBL244146,0.769953
2hb1,1bzc_ligand_similar_151,CHEMBL1870888,0.614583
2hb1,2qbp_ligand_similar_23,CHEMBL244147,0.719298
2hb1,1bzc_ligand_similar_118,CHEMBL1396391,0.621053
2hb1,1bzc_ligand_similar_179,CHEMBL3763562,0.61
2hb1,2qbp_ligand_similar_12,CHEMBL244148,0.826291
2hb1,1bzc_ligand_similar_2,CHEMBL123770,0.735632
2hb1,1bzc_ligand_similar_145,CHEMBL125034,0.616162
2hb1,1bzc_ligand_similar_144,CHEMBL1962723,0.616162
2hb1,1bzc_ligand_similar_119,CHEMBL1341240,0.621053
2hb1,1bzc_ligand_similar_47,CHEMBL372129,0.642105
2hb1,1bzc_ligand_similar_227,CHEMBL292141,0.601942
2hb1,2hb1_ligand_similar_2,CHEMBL373413,0.674797
2hb1,2hb1_ligand_similar_12,CHEMBL239577,0.605839
2hb1,1bzc_ligand_similar_93,CHEMBL56469,0.63
2hb1,2hb1_ligand_similar_3,CHEMBL239578,0.65873
2hb1,2qbr_ligand_similar_60,CHEMBL215243,0.628141
2hb1,2qbq_ligand_similar_48,CHEMBL215242,0.664865
2hb1,1bzc_ligand_similar_149,CHEMBL2361587,0.614583
2hb1,1bzc_ligand_similar_162,CHEMBL2086587,0.612245
2hb1,2qbp_ligand_similar_5,CHEMBL230643,0.868182
2hb1,2qbp_ligand_similar_7,CHEMBL230645,0.856502
2hb1,1bzc_ligand_similar_99,CHEMBL2086592,0.627451
2hb1,1bzc_ligand_similar_10,CHEMBL122576,0.688172
2hb1,1bzc_ligand_similar_192,CHEMBL140687,0.607843
2hb1,1bzc_ligand_similar_12,CHEMBL2086595,0.681319
2hb1,1bzc_ligand_similar_127,CHEMBL1957591,0.618557
2hb1,1bzc_ligand_similar_176,CHEMBL124751,0.611111
2hb1,2hb1_ligand_similar_9,CHEMBL391996,0.612903
2hb1,1bzc_ligand_similar_231,CHEMBL1086145,0.601852
2hb1,1bzc_ligand_similar_107,CHEMBL1907534,0.623656
2hb1,1bzc_ligand_similar_150,CHEMBL1554846,0.614583
2hb1,1bzc_ligand_similar_232,CHEMBL1086144,0.601852
2hb1,1bzc_ligand_similar_113,CHEMBL214383,0.622642
2hb1,1bzc_ligand_similar_178,CHEMBL4066076,0.61
2hb1,1bzc_ligand_similar_224,CHEMBL456418,0.602041
2hb1,1bzc_ligand_similar_114,CHEMBL2323121,0.622449
2hb1,1bzc_ligand_similar_67,CHEMBL2086598,0.632653
2hb1,1bzc_ligand_similar_101,CHEMBL2086597,0.626263
2hb1,1bzc_ligand_similar_86,CHEMBL2086599,0.63
2hb1,1bzc_ligand_similar_63,CHEMBL1897374,0.634409
2hb1,2qbq_ligand_similar_47,CHEMBL386616,0.665025
2hb1,2qbq_ligand_similar_53,CHEMBL385896,0.643979
2hb1,2qbp_ligand_similar_15,CHEMBL244360,0.783186
2hb1,2qbq_ligand_similar_60,CHEMBL438089,0.621005
2hb1,2qbp_ligand_similar_16,CHEMBL244361,0.772321
2hb1,1bzc_ligand_similar_18,CHEMBL1221613,0.666667
2hb1,1bzc_ligand_similar_124,CHEMBL140310,0.62
2hb1,1bzc_ligand_similar_52,CHEMBL2362696,0.638298
2hb1,1bzc_ligand_similar_49,CHEMBL342915,0.641304
2hb1,1bzc_ligand_similar_94,CHEMBL1911932,0.628866
2hb1,1bzc_ligand_similar_126,CHEMBL1082110,0.619048
2hb1,1bzc_ligand_similar_200,CHEMBL1957577,0.606061
2hb1,1bzc_ligand_similar_219,CHEMBL1612767,0.602273
2hb1,1bzc_ligand_similar_45,CHEMBL1911931,0.642105
2hb1,1bzc_ligand_similar_182,CHEMBL59716,0.61
2hb1,1bzc_ligand_similar_89,CHEMBL560531,0.63
2hb1,1bzc_ligand_similar_206,CHEMBL3185014,0.604167
2hb1,1bzc_ligand_similar_28,CHEMBL316561,0.656566
2hb1,1bzc_ligand_similar_134,CHEMBL3187554,0.617021
2hb1,1bzc_ligand_similar_204,CHEMBL1882527,0.604396
2hb1,1bzc_ligand_similar_57,CHEMBL1222743,0.636364
2hb1,1bzc_ligand_similar_105,CHEMBL1222744,0.623762
2hb1,2qbp_ligand_similar_2,CHEMBL230860,0.880184
2hb1,2qbp_ligand_similar_11,CHEMBL230862,0.830435
2hb1,1bzc_ligand_similar_80,CHEMBL1196729,0.631068
2hb1,1bzc_ligand_similar_189,CHEMBL435288,0.607843
2hb1,2qbp_ligand_similar_17,CHEMBL241070,0.771552
2hb1,1bzc_ligand_similar_64,CHEMBL1222738,0.634409
2hb1,1bzc_ligand_similar_106,CHEMBL556710,0.623762
